term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
sufficiently,-0.11648431,0.12830482,-0.028493201,0.05784245,0.075501755,-0.09024125,-0.13810654,0.17912464,0.10831483,-0.046465307,0.06994764,-0.12734465,-0.035220146,0.071537934,0.051162906,-0.14745389,-0.0041877828,-0.15294889,0.046201102,-0.22234225,-0.07158933,-0.040061604,0.06061762,-0.011922885,-0.15529223,0.12764432,-0.09613623,-0.19385973,-0.03940857,-0.04092857,-0.04385525,-0.073656194,0.05322807,0.026086742,-0.01345208,0.091910124,0.036460664,0.0407416,0.0423506,-0.065969296,0.113563575,-0.15081231,0.12710775,0.13983268,-0.05363907,-0.0755442,-0.15367253,-0.040638167,0.07440319,0.093817204,0.029998321,-0.060142763,-0.010445656,-0.08050437,0.010898097,0.039570626,-0.05520062,-0.0374565,-0.18899432,-0.051526833,-0.032403026,0.03976324,0.036960278,0.038764622,-0.13229215,-0.093334205,0.044195477,0.21765162,-0.11833963,0.20713381,0.086856395,-0.01647121,0.14331102,0.049784645,0.21432048,-0.015144077,-0.041281547,-0.0074641285,-0.08473552,-0.033749096,-0.18477508,0.02489998,-0.1246774,0.1287439,-0.06505314,-0.03838064,0.0411813,0.026485378,0.09413461,0.036696006,0.113177545,-0.020859364,-0.020980023,0.05032509,0.1960482,0.16530007,0.029830752,-0.08101666,-0.23582038,0.008275318
beasts,-0.22902372,0.09240006,0.05740209,0.019353472,0.1385166,-0.19145715,-0.09612325,0.21394697,-0.12590674,-0.22924271,0.05559831,-0.20555915,-0.112597235,0.082220465,0.295776,-0.15021317,-0.039159715,0.037578117,0.07100562,-0.06231859,-0.08239938,0.038460553,-0.012444773,0.036483053,0.04326905,0.021526964,-0.06534052,-0.043452825,-0.1076504,0.004268298,-0.020779448,-0.10663782,-0.030042509,-0.005841306,0.0273471,0.20107919,0.09265005,0.030614203,0.08531288,-0.08952392,-0.11230192,-0.038678613,0.017966181,0.120177306,-0.0027527832,-0.025070706,-0.088575155,0.10092396,0.102038704,0.011206556,0.13274583,0.044200134,0.117612414,-0.05290325,0.061230756,0.14118375,-0.056181736,-0.037226062,-0.06275191,0.031160012,-0.06666019,0.11462513,-0.107232265,0.00429752,-0.013831424,0.11302636,0.03277546,0.1256634,-0.14963838,0.16036482,0.06404187,-0.0050731036,0.09661914,-0.056403857,0.06239179,0.12401354,0.06836366,0.03185153,-0.09914843,-0.03799809,-0.101935394,0.017144078,-0.002642832,0.18266615,0.06679296,0.102922305,0.11075595,0.037680436,0.099443436,-0.064816676,0.13348916,0.035120986,-0.019299053,0.091902815,0.16445206,0.027038312,-0.035820514,-0.12128564,-0.021340009,-0.120279245
thee,-0.065133475,0.054023903,-0.031952452,0.117709905,-0.0711096,-0.16028374,-0.17758606,0.1569382,0.1428433,0.035752427,0.059549265,0.005663788,0.05743877,0.0018160635,-0.05774847,-0.035154715,0.024818307,-0.17554478,0.027835183,-0.17658989,-0.07917457,-0.015330219,-0.009427625,-0.062258977,-0.13050903,0.13281609,-0.016864209,-0.09521484,-0.011585243,-0.05714884,-0.023297507,-0.013730273,0.02844606,-0.028121006,-0.042109862,-0.034383163,0.09993062,-0.076876424,-0.1422807,0.01337509,0.16593684,-0.020630388,0.055439815,0.12741219,-0.08213172,-0.1898379,0.03465655,-0.0673455,0.056497328,0.107951716,-0.06960032,0.0014164564,-0.11791286,0.13229018,-0.07073199,0.030087695,-0.06319459,-0.12563679,-0.13236226,0.006859341,0.05223453,0.03168773,0.09407397,0.10375467,-0.10873868,-0.070859656,0.06418787,0.06083668,-0.12834571,0.24552205,0.06889637,0.019730171,0.104297094,-0.078429736,0.10767563,0.00494913,-0.10975935,-0.05158022,-0.030278742,0.010474072,-0.15497358,0.017674912,-0.12176991,-0.0021854024,-0.13497928,-0.10237867,-0.032741662,0.1723551,0.041348018,0.119357005,0.03251292,0.053715218,0.0013212663,0.031330626,0.32220432,0.073283665,-0.064497024,-0.02306212,-0.304796,0.065593995
verse,-0.14195874,0.12181995,0.104948506,0.039917063,0.062331423,-0.094900586,-0.14707862,0.23929225,-0.0587051,-0.047030788,0.09078149,-0.073280364,-0.011422128,0.16064121,-0.04446355,-0.15395923,0.07764955,-0.08674783,0.005021799,-0.16812012,0.020705368,-0.114327505,0.15126517,-0.087558195,-0.09535664,0.0010304197,-0.1047765,-0.031272314,-0.036277317,-0.08592891,0.01945329,0.04377327,-0.0029856558,-0.09905916,0.05530004,-0.014304443,0.042817745,-0.0804906,-0.037437312,-0.081383705,0.09930078,-0.104257606,0.033383787,0.15369405,-0.023769276,-0.13931285,-0.087014884,-0.022811498,0.11880052,0.008506375,-0.0589467,0.029935349,0.012952141,0.011682703,-2.2456647e-05,-0.07477562,-0.0026227166,0.005852235,-0.15145127,-0.006692806,0.027241297,-0.045797896,0.040505707,0.10646735,-0.15297648,-0.039521694,0.12144783,0.16018312,-0.1909753,0.23459318,-0.057402145,0.049362175,0.044229552,-0.09118565,0.24507223,-0.029266497,-0.012095766,-0.021256667,-0.09947159,-0.057962272,-0.12589659,-0.05759399,-0.123290084,0.18368305,-0.17227674,-0.11967029,0.102598324,0.11299255,0.15792304,0.1847747,0.070011154,-0.064113036,-0.050230436,0.021864869,0.17329162,0.07787582,-0.018980028,-0.007456138,-0.121783055,0.007954617
rise,-0.18037497,0.121027365,-0.0084558865,0.064522475,0.084048465,-0.14849092,-0.12624067,0.32976314,-0.025645198,-0.091534585,-0.0312606,-0.10031345,-0.015910497,0.0739864,0.076327704,-0.113950364,-0.021153167,-0.12069522,0.08628671,-0.24114859,-0.010034812,-0.066710226,0.017047988,-0.048316237,0.044836342,0.02680721,-0.065246604,0.02759203,-0.1327156,0.095159195,0.10002292,-0.05035591,-0.034831565,-0.14453025,-0.020834183,0.023790384,0.023634639,0.012272561,-0.01361942,-0.032048374,-0.059069686,-0.018562986,-0.06764017,0.16577786,-0.03245156,-0.1188036,-0.0070883404,0.08157433,0.08634736,0.06790704,0.032560684,0.039774645,-0.04667783,0.11016076,0.0074058725,0.0015928777,0.046361286,-0.023630135,-0.17790234,0.12592681,-0.108308576,0.07706777,-0.108415894,0.03769577,-0.09486397,-0.0040516225,0.103093326,0.055216845,-0.15029973,0.17208092,-0.028109698,0.024895126,0.0046678307,-0.17552134,0.06225336,-0.10183953,-0.016659472,-0.006078401,-0.10555793,-0.007801891,-0.20724405,0.021749912,0.015227268,0.20118766,-0.0723618,-0.03473813,0.005632513,0.20915417,0.21940593,0.09948757,0.0926924,0.008253412,-0.012344947,-0.032093525,0.2675618,0.067920946,-0.0035940667,-0.085213184,-0.0303389,0.054537762
poor,-0.14989458,0.051038787,0.13497649,0.06924863,0.031134693,-0.10726317,-0.16446365,0.30357894,-0.09745748,-0.110051855,0.046080135,-0.09237971,-0.083021946,0.20703468,0.21228254,-0.11749688,0.011744074,-0.12805226,0.08784007,-0.020205852,0.116968505,-0.04110205,0.015470952,-0.007610799,-0.028250406,0.004635966,-0.102582045,0.010585109,-0.034533568,-0.027623245,0.016886326,0.02647974,-0.053787105,-0.13799062,0.055165797,-0.020711437,0.009842809,-0.037177544,0.01584931,-0.14198704,-0.08942392,-0.021468608,0.018496789,0.08197964,-0.008360718,-0.072191305,-0.17147402,0.10223703,0.2452858,-0.01504037,0.009160207,0.10275289,0.09326971,0.06550491,0.115304165,0.030328004,0.03870154,0.080643766,-0.06685089,-0.044910807,-0.02839337,0.07991547,-0.1558141,0.1379724,-0.09764214,0.043627672,0.081221186,0.097108625,-0.15259843,0.16003805,-0.06941595,-0.037746675,0.007033746,-0.21487708,0.16052997,-0.08191708,0.15648557,0.031829406,-0.12062631,0.0021812087,-0.033487756,-0.06459492,-0.029911784,0.148945,-0.042402565,-0.07204183,0.11279943,0.19448087,0.13841262,0.1014929,0.10647903,-0.012866879,-0.09274494,0.046866808,0.011881719,0.05793459,-0.042861573,-0.06923089,0.051270444,0.04045568
express,-0.049248327,0.04595686,-0.05381235,0.030383138,0.114707105,-0.08609754,-0.1290904,0.25875226,-0.10163318,-0.07228477,-0.03631673,-0.18466835,-0.07704693,0.061213974,0.1022218,-0.06499302,-0.04567347,-0.23898937,0.029208576,-0.18146412,0.018384615,-0.05013032,0.06224653,-0.10166123,0.029719623,-0.07397813,-0.18164241,-0.09711017,-0.10354239,0.078333504,-0.0074167764,0.0066019897,0.11623314,-0.08716441,0.059139427,0.039981395,-0.04755179,0.037757415,0.0071867886,-0.06397527,0.0061801095,-0.04466259,0.01713112,0.23554637,0.03063943,0.0120925605,-0.000811452,0.045159772,0.03776966,0.13600314,0.066581264,-0.031906754,0.12666675,0.02526803,0.010640257,0.0644191,-0.009534945,0.06300563,-0.11154345,0.016908301,-0.121214576,0.1833696,-0.071530916,-0.0140913725,-0.18359745,0.02449132,0.01036657,0.12631759,-0.109519124,0.13611203,0.0035975797,0.0066223904,0.0903043,-0.037680462,0.1094654,-0.08374805,0.002405894,-0.019290833,-0.11140898,0.060821656,-0.19773543,0.070105776,-0.073742,0.22777577,-0.10135755,0.056905698,0.02605312,0.08984109,0.16627392,0.06314089,0.1464691,0.05868852,-0.15426233,-0.0053004976,0.19938755,0.11980687,0.03114462,-0.12384986,-0.14881957,0.045888327
clearly,-0.1353838,0.051245596,0.1192286,0.08891919,0.073730364,-0.07983371,-0.20168212,0.2571968,-0.08967331,0.08772179,0.045347758,0.025051028,-0.031030307,0.097226225,0.06181396,-0.16542412,0.04937785,-0.13703604,0.041484516,-0.14658217,0.10415248,0.020916672,0.2442126,-0.099910215,-0.021952918,0.060037095,-0.16349624,-0.0758195,-0.08562943,-0.029140584,0.03227816,-0.01698123,0.105393834,-0.05352812,0.061193362,0.06303341,-0.025760505,-0.029564686,-0.03839562,-0.04333103,-0.02273746,-0.1694229,0.09961563,0.10294839,-0.003162639,-0.11576011,-0.1156795,-0.07831525,0.17922924,-0.011859342,-0.008013484,0.0017065667,0.0058951154,0.007163595,0.01347594,-0.040403597,0.00117934,0.049873468,-0.11684611,-0.037152287,-0.026108207,0.03264884,0.023831854,0.033341277,-0.22787318,-0.050556023,0.020369332,0.1588053,-0.16063686,0.20163508,-0.09318878,0.038131014,0.061008744,-0.0005978071,0.21470512,-0.03490783,0.061809693,-0.007335567,-0.08317074,-0.043935817,-0.1206502,-0.10362238,-0.0944953,0.26649526,-0.093756296,-0.032312177,-0.0058935354,0.04231655,0.11002324,0.10963874,0.06894921,-0.16492617,-0.07959459,-0.056768972,0.08217672,0.06846182,0.08976261,-0.058789022,-0.097554475,-0.083301954
says,-0.024706239,0.018367654,0.084166735,-0.10255077,0.07845445,-0.11103619,-0.10168475,0.09882509,0.003571541,-0.06824328,0.051489264,-0.10791647,-0.052636255,0.12030227,-0.027199639,-0.032857176,0.017299611,-0.08801992,-0.06121829,-0.079447,-0.038595647,-0.11572943,0.078699015,-0.18529415,-0.2232765,0.024391655,-0.110125005,-0.12934464,0.016459648,-0.085923985,0.033250693,0.09512891,0.021930166,-0.014723638,0.04698309,-0.027200265,-0.06979058,-0.01125928,-0.04526796,-0.04772591,0.21650018,-0.11919183,0.07496241,0.07821739,0.08398393,-0.079099864,-0.10700556,-0.08930242,0.050498318,0.021056624,-0.098596774,-0.050705545,0.10088243,-0.021607414,-0.014511375,-0.08537566,-0.024265839,0.0030267867,-0.11322417,-0.028832363,0.014913355,-0.07483229,0.0494155,0.06266277,-0.0990868,-0.103650786,0.16261843,0.1441967,-0.14012626,0.25821686,0.030401766,-0.024478149,0.0843214,0.062841035,0.24437857,0.048552074,-0.06368857,-0.029817194,-0.11932483,-0.037497748,-0.061558478,0.08931602,-0.21669213,0.058110762,-0.3113584,-0.061428174,0.09525569,0.046423793,0.10990036,0.161249,0.11635393,-0.018843392,-0.13803588,-0.057894565,0.033739395,0.13403405,-0.0084565105,-0.11539626,-0.1497996,-0.055631675
security,-0.07214625,0.018007383,0.15872319,-0.023362951,0.11870416,-0.15267771,-0.051245205,0.31665158,-0.14759296,-0.07993211,-0.07038465,-0.15194516,-0.16581814,0.13316287,0.12975223,-0.043935206,0.018406855,-0.1304615,-0.017155735,-0.09294853,0.12700537,-0.02481934,0.0695398,-0.03932927,0.030013759,-0.061527558,-0.15781517,-0.015443892,-0.06579765,-0.039298035,0.035954963,0.12199796,-0.032652,-0.23198524,0.025679369,0.031881224,-0.061949294,-0.09652303,-0.08426322,-0.12547256,-0.10045201,0.051110037,-0.029293176,0.12099346,0.08139842,0.0061842925,-0.14218368,-0.035452437,0.240057,0.0034357472,-0.10297798,-0.027026096,0.07463295,0.06374852,0.050413065,-0.028653774,0.12086241,-0.01446979,-0.048715163,-0.05123736,-0.16476282,0.026215935,-0.12988871,0.03680889,-0.0875699,0.09264606,0.063822955,0.06757878,-0.120851345,0.080434635,-0.09840643,0.0062923003,-0.015500792,-0.007071247,0.054172277,-0.0105676,0.16702935,-0.040721714,-0.16044137,-0.0029342913,0.009402355,0.026932074,-0.028139735,0.14767884,-0.12412702,-0.02378145,0.056257714,0.14089906,0.18501945,0.17345317,0.089991696,0.019424096,-0.1309907,-0.06018419,0.113896675,0.110823825,-0.024350159,-0.08087332,0.086198896,0.0073109604
sleep,-0.028015247,-0.020997334,0.13082263,-0.067591876,0.038921755,-0.0833483,-0.17762269,0.15432821,-0.15090609,0.0028960288,-0.024055386,-0.055661704,-0.041098177,0.021772152,-0.034848984,-0.054371845,0.02588035,-0.16921309,-0.13016127,-0.020876316,0.0049162,-0.08181206,0.17454717,-0.17802529,-0.047244947,-0.073817715,-0.14888422,-0.047566097,-0.021050705,0.033264145,-0.021383539,0.07975204,0.06058403,-0.20077883,0.10979666,0.023464104,-0.056345493,-0.07423796,-0.13874191,-0.045592524,-0.03312766,-0.054187283,0.029917978,0.14380126,0.15892418,-0.11089326,0.008792112,-0.098607056,0.09786148,0.0747153,-0.061738823,0.023906993,0.05492859,0.051320307,-0.009217562,-0.06106136,0.06090451,0.09794718,-0.06942118,-0.032478858,-0.08057692,-0.028358316,-0.056466177,0.108532675,-0.16165835,0.04423377,0.12777632,0.04712108,-0.13858075,0.27905098,-0.11638461,-0.028204542,-0.00648715,-0.041908443,0.14159213,0.025636539,-0.033971626,-0.11266408,-0.13742338,0.0031812093,-0.07678778,-0.014545472,-0.12595107,0.12346839,-0.22311148,-0.03812592,-0.014838603,0.14507368,0.1294689,0.19429047,0.056272723,-0.05600949,-0.15928628,-0.048681006,0.15472502,0.09545689,0.055005267,-0.11132387,-0.17201176,-0.06923052
placed,-0.078586884,0.05061267,0.13813746,0.00840153,0.087714255,-0.022815377,-0.19636665,0.21702328,-0.12545827,-0.06682061,0.0037959241,-0.049143493,-0.04424492,0.10485515,0.03399011,-0.09790837,0.11217089,-0.118048266,-0.07590845,-0.16781929,-0.014272869,-0.07363333,0.17946161,-0.14099875,-0.049671344,-0.087418064,-0.160661,0.025444198,-0.024210919,0.115859695,0.0070410385,-0.027119752,-0.030727528,-0.22400737,0.11204849,0.013904234,-0.04931537,-0.06843465,0.03149471,-0.075961,-0.021053856,-0.037883315,-0.021695448,0.12110741,0.15139407,-0.073942535,-0.14261174,-0.0543238,0.15188085,0.04158536,-0.06483248,0.030566934,0.08791312,-0.0036815477,0.08473461,-0.05572252,0.06502817,0.123145066,-0.110214874,0.052151117,-0.15488037,0.024728624,-0.060040586,0.124597095,-0.15695083,0.00057930505,0.090183005,0.034495797,-0.17522043,0.20315328,-0.13374573,0.013729845,-0.030953275,-0.14541678,0.13881698,-0.030317338,-0.021305991,-0.0791617,-0.10721236,-0.12940577,-0.11806329,-0.09133212,-0.056931864,0.25651115,-0.12339685,-0.02904238,-0.014311938,0.013793939,0.15522423,0.14870158,-0.048501194,-0.08683584,-0.12259873,-0.029306319,0.014608307,0.059407137,0.059914,-0.010861956,-0.0032681164,0.038738772
organs,-0.06039328,0.14866048,0.02620124,-0.1143423,0.11935791,-0.03977985,-0.009349748,0.25830722,-0.16745411,-0.036452014,-0.13406321,-0.03911443,-0.15356131,0.042959183,0.13456364,-0.08695939,0.069408044,-0.087536395,-0.030858986,-0.13293962,0.109496884,-0.014408982,-0.0009895551,0.01257338,0.05059301,-0.12974429,-0.121149845,0.051382586,-0.15626946,0.10357648,0.00042651448,-0.0028943217,-0.023532743,-0.16071612,0.0072838953,0.00037612644,-0.037889455,-0.020316504,0.023260223,-0.1293269,-0.30519408,0.043086156,-0.05870441,0.056740806,0.11830596,-0.0061023682,0.056439195,0.073047645,0.110297896,0.08815997,0.010127955,0.017683791,0.098424755,0.0020659305,0.0564667,0.01132726,0.15801364,0.085585244,0.033679914,0.017372008,-0.14895423,-0.0058614286,-0.17196387,-0.008337334,-0.058335498,0.06630188,0.022466483,0.07514572,0.02850211,0.0038823336,-0.1773001,-0.06819309,-0.03871579,-0.08091242,-0.057853203,-0.06564458,0.05514347,-0.0019635758,-0.13768877,-0.055818018,-0.0041582016,0.110746205,0.04467996,0.287158,0.0629624,0.047721736,-0.023987323,0.17310564,0.2059823,0.050908595,0.1178769,-0.05234733,-0.108771525,-0.10942584,0.15326522,0.026952943,0.10239237,-0.16512983,0.01759846,0.029767986
method,-0.18478511,0.09637165,0.030304115,0.003026456,0.06107093,-0.19369438,-0.032074522,0.2919178,-0.0003248931,-0.06651079,0.012728073,-0.097100414,-0.21834289,0.13055606,0.019375846,-0.14574826,-0.018290717,-0.14790234,0.099289276,-0.14896002,0.12830617,-0.00041704124,0.041672982,-0.038395327,0.052239798,-0.08094147,-0.071955465,-0.011522535,-0.1541301,-0.070525356,0.07749824,0.016610906,0.031864908,-0.06243513,0.02617425,0.029829154,-0.016812045,-0.021000559,0.027900403,-0.15919782,-0.08929924,-0.023475604,-0.1073966,0.19488253,-0.03632936,-0.093606316,-0.010270079,0.048444647,0.19195633,0.028110802,0.08313488,0.061099764,0.10186571,0.031710826,0.04230468,0.05919694,0.037455045,0.002399066,-0.098220296,-0.05395337,-0.020965282,0.033111557,-0.09249163,0.025257787,-0.16292235,0.01998177,0.02927854,0.13590668,-0.15815943,0.07095063,-0.03336008,0.077419244,0.08665985,-0.048469845,0.103425354,-0.059892613,0.11406107,-0.01785353,-0.1204696,0.013469614,-0.11157924,0.016445534,-0.020079236,0.26383507,-0.100323774,-0.0022579173,0.16392963,0.16293453,0.16628247,0.090357915,0.15530744,0.036586504,-0.0011914653,0.04969282,0.20586087,0.12432888,-0.032960754,-0.041563984,-0.032818664,0.058444504
study,-0.14705391,0.07426954,0.0011894308,-0.014037645,0.15603605,-0.22632223,-0.10841194,0.31522736,-0.004090069,-0.1500169,0.007159776,-0.16544326,-0.20715056,0.103182755,0.15729906,-0.11298606,-0.050358195,-0.054087188,0.11514534,-0.16200253,0.0682539,-0.06519661,0.08779217,-0.051004127,-0.024767159,0.024555719,-0.12276275,-0.06371316,-0.05556697,0.017897328,0.07236719,-0.09445195,0.037343506,-0.022859106,0.018007763,0.06489101,0.025555376,0.026765624,0.04595164,-0.055491317,-0.028318416,-0.03760708,-0.03300046,0.12467477,0.012204153,-0.095120095,-0.114225164,0.041091915,0.17191909,0.01095012,0.027137738,0.0025225715,0.17624253,0.042102747,0.06425989,0.06123345,-0.02592526,-0.06944047,-0.09020536,0.009963397,-0.11774839,0.022529393,-0.06623964,0.04433425,-0.05458259,0.018953906,0.0883469,0.16336173,-0.16322826,0.13307032,-0.04199651,-0.036704175,0.102485664,-0.029985541,0.11887739,0.042188946,0.12044742,0.012749674,-0.14811666,-0.08307215,-0.118718036,0.009401118,0.011397587,0.23804562,-0.08243353,0.014802391,0.08108664,0.101640016,0.14763245,0.0436759,0.14323008,0.032008663,-0.10108634,0.012121312,0.22240596,0.12753205,-0.0642261,-0.06775153,0.013302269,-0.015422952
ready,-0.14206414,0.039141435,0.06688032,0.10207534,0.0068850312,-0.17643794,-0.12475703,0.19853112,0.04642088,-0.116738446,0.067843854,-0.0678661,-0.0013751137,0.06293443,0.07343821,-0.089893036,0.026988238,-0.16400227,0.0067192083,-0.056793228,-0.051336378,-0.08003415,0.09242079,-0.04575681,-0.07217949,0.105781205,-0.07089472,-0.068673715,-0.013856083,-0.016554426,-0.057557233,0.013240567,-0.02203688,-0.009523811,0.025626006,0.066972,0.092194915,-0.06512542,-0.096873015,-0.0344352,-0.026444914,-0.0004224316,0.12414918,0.20693791,-0.032617513,-0.13162525,0.0041116457,-0.04239598,0.11414301,0.0355246,-0.004521889,0.041983407,-0.09198759,0.038867425,-0.009692756,0.03598247,-0.062359665,-0.062129848,-0.13071883,-0.11160845,-0.031937648,-0.000691026,0.002497585,0.16792777,-0.1530366,0.019620933,0.013809883,0.1582238,-0.20542754,0.26306185,0.046966102,0.029044088,0.1757305,-0.05513139,0.2319495,-0.0030079966,0.011779608,-0.0829485,-0.11714419,0.07070347,-0.14271235,-0.029692821,-0.07989652,0.10860197,-0.020618599,-0.119184874,0.07214402,0.20926854,0.059285212,0.0720278,0.13324605,0.0659728,-0.015248637,0.07297359,0.26718962,0.13584119,-0.024568046,-0.009601919,-0.21150081,-0.019278247
move,-0.09246041,-0.001087282,0.1368453,0.06772636,-0.019924982,-0.084821425,-0.09856388,0.21956109,-0.102884725,0.08100448,-0.11282317,-0.00047607216,-0.014900553,-0.0010185072,0.07460284,0.012509426,0.053500883,-0.1457169,-0.04197932,-0.15989819,0.08937647,0.02926344,0.21411037,-0.17380853,0.040386543,0.04321983,-0.14634742,-0.014337255,-0.10856531,0.12927903,0.009654996,0.06470406,0.046952106,-0.15669098,0.040696006,0.09100357,0.018640526,-0.12744221,-0.15045826,-0.03496292,-0.2061011,0.050973102,0.09384819,0.14677271,0.08277815,-0.09664375,0.087920636,-0.0751558,0.10029828,0.02918704,-0.047286224,0.02314768,-0.05509105,0.051818755,-0.04402878,0.062383566,0.06573012,0.027883632,-0.045916945,0.034178745,-0.094983965,0.033308696,-0.10843195,0.06718817,-0.1885355,0.03151638,-0.071739994,0.11019646,-0.16638693,0.21618,-0.07880285,0.050460763,0.018934174,-0.014908029,0.0036550672,-0.0335168,0.06889551,-0.099203326,-0.10873524,0.06065841,-0.12017813,-0.054255825,-0.032607652,0.2695118,-0.010824863,-0.003273676,-0.08695026,0.17064846,0.13414957,0.05180818,0.0741717,-0.0858474,-0.10531401,-0.11655437,0.20191629,0.084493615,0.10958196,-0.0624102,-0.10626461,-0.019663481
