chap_num,para_num,sent_num,token_num,token_str,term_str
16,13,1,8,centuries,centuries
16,13,1,9,the,the
16,13,1,10,system,system
16,13,1,11,of,of
16,13,1,12,Lycurgus,lycurgus
16,13,1,13,made,made
16,13,1,14,the,the
16,13,1,15,Spartans,spartans
16,13,1,16,happy,happy
16,13,1,17,before,before
16,13,1,18,the,the
16,13,1,19,rest,rest
16,13,1,20,of,of
16,13,1,21,Greece,greece
16,13,1,22,took,took
16,13,1,23,any,any
16,13,1,24,notice,notice
16,13,1,25,of,of
16,13,1,26,it,it
16,13,2,0,,
16,14,0,0,[2],[2]
16,14,0,1,Montesquieu,montesquieu
16,14,0,2,The,the
16,14,0,3,Greatness,greatness
16,14,0,4,and,and
16,14,0,5,Decadence,decadence
16,14,0,6,of,of
16,14,0,7,the,the
16,14,0,8,Romans,romans
16,14,0,9,ch,ch
16,14,1,0,,
16,14,1,1,i,i
16,14,2,0,,
16,15,0,0,[3],[3]
16,15,0,1,Those,those
16,15,0,2,who,who
16,15,0,3,know,know
16,15,0,4,Calvin,calvin
16,15,0,5,only,only
16,15,0,6,as,as
16,15,0,7,a,a
16,15,0,8,theologian,theologian
16,15,0,9,much,much
16,15,0,10,underestimate,underestimate
16,15,0,11,the,the
16,15,0,12,extent,extent
16,15,0,13,of,of
16,15,0,14,his,his
16,15,0,15,genius,genius
16,15,1,0,,
16,15,1,1,The,the
16,15,1,2,codification,codification
16,15,1,3,of,of
16,15,1,4,our,our
16,15,1,5,wise,wise
16,15,1,6,edicts,edicts
16,15,1,7,in,in
16,15,1,8,which,which
16,15,1,9,he,he
16,15,1,10,played,played
16,15,1,11,a,a
16,15,1,12,large,large
16,15,1,13,part,part
16,15,1,14,does,does
16,15,1,15,him,him
16,15,1,16,no,no
16,15,1,17,less,less
16,15,1,18,honour,honour
16,15,1,19,than,than
16,15,1,20,his,his
16,15,1,21,Institute,institute
16,15,2,0,,
16,15,2,1,Whatever,whatever
16,15,2,2,revolution,revolution
16,15,2,3,time,time
16,15,2,4,may,may
16,15,2,5,bring,bring
16,15,2,6,in,in
16,15,2,7,our,our
16,15,2,8,religion,religion
16,15,2,9,so,so
16,15,2,10,long,long
16,15,2,11,as,as
16,15,2,12,the,the
16,15,2,13,spirit,spirit
16,15,2,14,of,of
16,15,2,15,patriotism,patriotism
16,15,2,16,and,and
16,15,2,17,liberty,liberty
16,15,2,18,still,still
16,15,2,19,lives,lives
16,15,2,20,among,among
16,15,2,21,us,us
16,15,2,22,the,the
16,15,2,23,memory,memory
16,15,2,24,of,of
16,15,2,25,this,this
16,15,2,26,great,great
16,15,2,27,man,man
16,15,2,28,will,will
16,15,2,29,be,be
16,15,2,30,for,for
16,15,2,31,ever,ever
16,15,2,32,blessed,blessed
16,15,3,0,,
16,16,0,0,[4],[4]
16,16,0,1,"""In","""in"
16,16,0,2,truth,truth
16,16,0,3,"""",""""
16,16,0,4,says,says
16,16,0,5,Macchiavelli,macchiavelli
16,16,0,6,"""there","""there"
16,16,0,7,has,has
16,16,0,8,never,never
16,16,0,9,been,been
16,16,0,10,in,in
16,16,0,11,any,any
16,16,0,12,country,country
16,16,0,13,an,an
16,16,0,14,extraordinary,extraordinary
16,16,0,15,legislator,legislator
16,16,0,16,who,who
16,16,0,17,has,has
16,16,0,18,not,not
16,16,0,19,had,had
16,16,0,20,recourse,recourse
16,16,0,21,to,to
16,16,0,22,God,god
16,16,1,0,,
16,16,1,1,for,for
16,16,1,2,otherwise,otherwise
16,16,1,3,his,his
16,16,1,4,laws,laws
16,16,1,5,would,would
16,16,1,6,not,not
16,16,1,7,have,have
16,16,1,8,been,been
16,16,1,9,accepted,accepted
16,16,2,0,,
16,16,2,1,there,there
16,16,2,2,are,are
16,16,2,3,in,in
16,16,2,4,fact,fact
16,16,2,5,many,many
16,16,2,6,useful,useful
16,16,2,7,truths,truths
16,16,2,8,of,of
16,16,2,9,which,which
16,16,2,10,a,a
16,16,2,11,wise,wise
16,16,2,12,man,man
16,16,2,13,may,may
16,16,2,14,have,have
16,16,2,15,knowledge,knowledge
16,16,2,16,without,without
16,16,2,17,their,their
16,16,2,18,having,having
16,16,2,19,in,in
16,16,2,20,themselves,themselves
16,16,2,21,such,such
16,16,2,22,clear,clear
16,16,2,23,reasons,reasons
16,16,2,24,for,for
16,16,2,25,their,their
16,16,2,26,being,being
16,16,2,27,so,so
16,16,2,28,as,as
16,16,2,29,to,to
16,16,2,30,be,be
16,16,2,31,able,able
16,16,2,32,to,to
16,16,2,33,convince,convince
16,16,2,34,"others""","others"""
16,16,2,35,(Discourses,(discourses
16,16,2,36,on,on
16,16,2,37,Livy,livy
16,16,2,38,Bk,bk
16,16,3,0,,
16,16,3,1,v,v
16,16,3,2,ch,ch
16,16,4,0,,
16,16,4,1,xi),xi)
16,16,5,0,,
16,16,5,1,(Rousseau,(rousseau
16,16,5,2,quotes,quotes
16,16,5,3,the,the
16,16,5,4,Italian,italian
16,16,6,0,),)
17,0,0,0,THE,the
17,0,0,1,PEOPLE,people
17,1,0,0,As,as
17,1,0,1,before,before
17,1,0,2,putting,putting
17,1,0,3,up,up
17,1,0,4,a,a
17,1,0,5,large,large
17,1,0,6,building,building
17,1,0,7,the,the
17,1,0,8,architect,architect
17,1,0,9,surveys,surveys
17,1,0,10,and,and
17,1,0,11,sounds,sounds
17,1,0,12,the,the
17,1,0,13,site,site
17,1,0,14,to,to
17,1,0,15,see,see
17,1,0,16,if,if
17,1,0,17,it,it
17,1,0,18,will,will
17,1,0,19,bear,bear
17,1,0,20,the,the
17,1,0,21,weight,weight
17,1,0,22,the,the
17,1,0,23,wise,wise
17,1,0,24,legislator,legislator
17,1,0,25,does,does
17,1,0,26,not,not
17,1,0,27,begin,begin
17,1,0,28,by,by
17,1,0,29,laying,laying
17,1,0,30,down,down
17,1,0,31,laws,laws
17,1,0,32,good,good
17,1,0,33,in,in
17,1,0,34,themselves,themselves
17,1,0,35,but,but
17,1,0,36,by,by
17,1,0,37,investigating,investigating
17,1,0,38,the,the
17,1,0,39,fitness,fitness
17,1,0,40,of,of
17,1,0,41,the,the
17,1,0,42,people,people
17,1,0,43,for,for
17,1,0,44,which,which
17,1,0,45,they,they
17,1,0,46,are,are
17,1,0,47,destined,destined
17,1,0,48,to,to
17,1,0,49,receive,receive
17,1,0,50,them,them
17,1,1,0,,
17,1,1,1,Plato,plato
17,1,1,2,refused,refused
17,1,1,3,to,to
17,1,1,4,legislate,legislate
17,1,1,5,for,for
17,1,1,6,the,the
17,1,1,7,Arcadians,arcadians
17,1,1,8,and,and
17,1,1,9,the,the
17,1,1,10,Cyrenæans,cyrenæans
17,1,1,11,because,because
17,1,1,12,he,he
17,1,1,13,knew,knew
17,1,1,14,that,that
17,1,1,15,both,both
17,1,1,16,peoples,peoples
17,1,1,17,were,were
17,1,1,18,rich,rich
17,1,1,19,and,and
17,1,1,20,could,could
17,1,1,21,not,not
17,1,1,22,put,put
17,1,1,23,up,up
17,1,1,24,with,with
17,1,1,25,equality,equality
17,1,2,0,,
17,1,2,1,and,and
17,1,2,2,good,good
17,1,2,3,laws,laws
17,1,2,4,and,and
17,1,2,5,bad,bad
17,1,2,6,men,men
17,1,2,7,were,were
17,1,2,8,found,found
17,1,2,9,together,together
17,1,2,10,in,in
17,1,2,11,Crete,crete
17,1,2,12,because,because
17,1,2,13,Minos,minos
17,1,2,14,had,had
17,1,2,15,inflicted,inflicted
17,1,2,16,discipline,discipline
17,1,2,17,on,on
17,1,2,18,a,a
17,1,2,19,people,people
17,1,2,20,already,already
17,1,2,21,burdened,burdened
17,1,2,22,with,with
17,1,2,23,vice,vice
17,1,3,0,,
17,2,0,0,A,a
17,2,0,1,thousand,thousand
17,2,0,2,nations,nations
17,2,0,3,have,have
17,2,0,4,achieved,achieved
17,2,0,5,earthly,earthly
17,2,0,6,greatness,greatness
17,2,0,7,that,that
17,2,0,8,could,could
17,2,0,9,never,never
17,2,0,10,have,have
17,2,0,11,endured,endured
17,2,0,12,good,good
17,2,0,13,laws,laws
17,2,1,0,,
17,2,1,1,even,even
17,2,1,2,such,such
17,2,1,3,as,as
17,2,1,4,could,could
17,2,1,5,have,have
17,2,1,6,endured,endured
17,2,1,7,them,them
17,2,1,8,could,could
17,2,1,9,have,have
17,2,1,10,done,done
17,2,1,11,so,so
17,2,1,12,only,only
17,2,1,13,for,for
17,2,1,14,a,a
17,2,1,15,very,very
17,2,1,16,brief,brief
17,2,1,17,period,period
17,2,1,18,of,of
17,2,1,19,their,their
17,2,1,20,long,long
17,2,1,21,history,history
17,2,2,0,,
17,2,2,1,Most,most
17,2,2,2,peoples,peoples
17,2,2,3,like,like
17,2,2,4,most,most
17,2,2,5,men,men
17,2,2,6,are,are
17,2,2,7,docile,docile
17,2,2,8,only,only
17,2,2,9,in,in
17,2,2,10,youth,youth
17,2,3,0,,
17,2,3,1,as,as
17,2,3,2,they,they
17,2,3,3,grow,grow
17,2,3,4,old,old
17,2,3,5,they,they
17,2,3,6,become,become
17,2,3,7,incorrigible,incorrigible
17,2,4,0,,
17,2,4,1,When,when
17,2,4,2,once,once
17,2,4,3,customs,customs
17,2,4,4,have,have
17,2,4,5,become,become
17,2,4,6,established,established
17,2,4,7,and,and
17,2,4,8,prejudices,prejudices
17,2,4,9,inveterate,inveterate
17,2,4,10,it,it
17,2,4,11,is,is
17,2,4,12,dangerous,dangerous
17,2,4,13,and,and
17,2,4,14,useless,useless
17,2,4,15,to,to
17,2,4,16,attempt,attempt
17,2,4,17,their,their
17,2,4,18,reformation,reformation
17,2,5,0,,
17,2,5,1,the,the
17,2,5,2,people,people
17,2,5,3,like,like
17,2,5,4,the,the
17,2,5,5,foolish,foolish
17,2,5,6,and,and
17,2,5,7,cowardly,cowardly
17,2,5,8,patients,patients
17,2,5,9,who,who
17,2,5,10,rave,rave
17,2,5,11,at,at
17,2,5,12,sight,sight
17,2,5,13,of,of
17,2,5,14,the,the
17,2,5,15,doctor,doctor
17,2,5,16,can,can
17,2,5,17,no,no
17,2,5,18,longer,longer
17,2,5,19,bear,bear
17,2,5,20,that,that
17,2,5,21,any,any
17,2,5,22,one,one
17,2,5,23,should,should
17,2,5,24,lay,lay
17,2,5,25,hands,hands
17,2,5,26,on,on
17,2,5,27,its,its
17,2,5,28,faults,faults
17,2,5,29,to,to
17,2,5,30,remedy,remedy
17,2,5,31,them,them
17,2,6,0,,
17,3,0,0,There,there
17,3,0,1,are,are
17,3,0,2,indeed,indeed
17,3,0,3,times,times
17,3,0,4,in,in
17,3,0,5,the,the
17,3,0,6,history,history
17,3,0,7,of,of
17,3,0,8,States,states
17,3,0,9,when,when
17,3,0,10,just,just
17,3,0,11,as,as
17,3,0,12,some,some
17,3,0,13,kinds,kinds
17,3,0,14,of,of
17,3,0,15,illness,illness
17,3,0,16,turn,turn
17,3,0,17,men,men
17,3,0,18,s,s
17,3,0,19,heads,heads
17,3,0,20,and,and
17,3,0,21,make,make
17,3,0,22,them,them
17,3,0,23,forget,forget
17,3,0,24,the,the
17,3,0,25,past,past
17,3,0,26,periods,periods
17,3,0,27,of,of
17,3,0,28,violence,violence
17,3,0,29,and,and
17,3,0,30,revolutions,revolutions
17,3,0,31,do,do
17,3,0,32,to,to
17,3,0,33,peoples,peoples
17,3,0,34,what,what
17,3,0,35,these,these
17,3,0,36,crises,crises
17,3,0,37,do,do
17,3,0,38,to,to
17,3,0,39,individuals,individuals
17,3,1,0,,
17,3,1,1,horror,horror
17,3,1,2,of,of
17,3,1,3,the,the
17,3,1,4,past,past
17,3,1,5,takes,takes
17,3,1,6,the,the
17,3,1,7,place,place
17,3,1,8,of,of
17,3,1,9,forgetfulness,forgetfulness
17,3,1,10,and,and
17,3,1,11,the,the
17,3,1,12,State,state
17,3,1,13,set,set
17,3,1,14,on,on
17,3,1,15,fire,fire
17,3,1,16,by,by
17,3,1,17,civil,civil
17,3,1,18,wars,wars
17,3,1,19,is,is
17,3,1,20,born,born
17,3,1,21,again,again
17,3,1,22,so,so
17,3,1,23,to,to
17,3,1,24,speak,speak
17,3,1,25,from,from
17,3,1,26,its,its
17,3,1,27,ashes,ashes
17,3,1,28,and,and
17,3,1,29,takes,takes
17,3,1,30,on,on
17,3,1,31,anew,anew
17,3,1,32,fresh,fresh
17,3,1,33,from,from
17,3,1,34,the,the
17,3,1,35,jaws,jaws
17,3,1,36,of,of
17,3,1,37,death,death
17,3,1,38,the,the
17,3,1,39,vigour,vigour
17,3,1,40,of,of
17,3,1,41,youth,youth
17,3,2,0,,
17,3,2,1,Such,such
17,3,2,2,were,were
17,3,2,3,Sparta,sparta
17,3,2,4,at,at
17,3,2,5,the,the
17,3,2,6,time,time
17,3,2,7,of,of
17,3,2,8,Lycurgus,lycurgus
17,3,2,9,Rome,rome
17,3,2,10,after,after
17,3,2,11,the,the
17,3,2,12,Tarquins,tarquins
17,3,2,13,and,and
17,3,2,14,in,in
17,3,2,15,modern,modern
17,3,2,16,times,times
17,3,2,17,Holland,holland
17,3,2,18,and,and
17,3,2,19,Switzerland,switzerland
17,3,2,20,after,after
17,3,2,21,the,the
17,3,2,22,expulsion,expulsion
17,3,2,23,of,of
17,3,2,24,the,the
17,3,2,25,tyrants,tyrants
17,3,3,0,,
17,4,0,0,But,but
17,4,0,1,such,such
17,4,0,2,events,events
17,4,0,3,are,are
17,4,0,4,rare,rare
17,4,1,0,,
17,4,1,1,they,they
17,4,1,2,are,are
17,4,1,3,exceptions,exceptions
17,4,1,4,the,the
17,4,1,5,cause,cause
17,4,1,6,of,of
17,4,1,7,which,which
17,4,1,8,is,is
17,4,1,9,always,always
17,4,1,10,to,to
17,4,1,11,be,be
17,4,1,12,found,found
17,4,1,13,in,in
17,4,1,14,the,the
17,4,1,15,particular,particular
17,4,1,16,constitution,constitution
17,4,1,17,of,of
17,4,1,18,the,the
17,4,1,19,State,state
17,4,1,20,concerned,concerned
17,4,2,0,,
17,4,2,1,They,they
17,4,2,2,cannot,cannot
17,4,2,3,even,even
17,4,2,4,happen,happen
17,4,2,5,twice,twice
17,4,2,6,to,to
17,4,2,7,the,the
17,4,2,8,same,same
17,4,2,9,people,people
17,4,2,10,for,for
17,4,2,11,it,it
17,4,2,12,can,can
17,4,2,13,make,make
17,4,2,14,itself,itself
17,4,2,15,free,free
17,4,2,16,as,as
17,4,2,17,long,long
17,4,2,18,as,as
17,4,2,19,it,it
17,4,2,20,remains,remains
17,4,2,21,barbarous,barbarous
17,4,2,22,but,but
17,4,2,23,not,not
17,4,2,24,when,when
17,4,2,25,the,the
17,4,2,26,civic,civic
17,4,2,27,impulse,impulse
17,4,2,28,has,has
17,4,2,29,lost,lost
17,4,2,30,its,its
17,4,2,31,vigour,vigour
17,4,3,0,,
17,4,3,1,Then,then
17,4,3,2,disturbances,disturbances
17,4,3,3,may,may
17,4,3,4,destroy,destroy
17,4,3,5,it,it
17,4,3,6,but,but
17,4,3,7,revolutions,revolutions
17,4,3,8,cannot,cannot
17,4,3,9,mend,mend
17,4,3,10,it,it
17,4,4,0,,
17,4,4,1,it,it
17,4,4,2,needs,needs
17,4,4,3,a,a
17,4,4,4,master,master
17,4,4,5,and,and
17,4,4,6,not,not
17,4,4,7,a,a
17,4,4,8,liberator,liberator
17,4,5,0,,
17,4,5,1,Free,free
17,4,5,2,peoples,peoples
17,4,5,3,be,be
17,4,5,4,mindful,mindful
17,4,5,5,of,of
17,4,5,6,maxim,maxim
17,4,6,0,,
17,4,6,1,"""Liberty","""liberty"
17,4,6,2,may,may
17,4,6,3,be,be
17,4,6,4,gained,gained
17,4,6,5,but,but
17,4,6,6,can,can
17,4,6,7,never,never
17,4,6,8,be,be
17,4,6,9,recovered,recovered
17,4,7,0,"""",""""
17,5,0,0,Youth,youth
17,5,0,1,is,is
17,5,0,2,not,not
17,5,0,3,infancy,infancy
17,5,1,0,,
17,5,1,1,There,there
17,5,1,2,is,is
17,5,1,3,for,for
17,5,1,4,nations,nations
17,5,1,5,as,as
17,5,1,6,for,for
17,5,1,7,men,men
17,5,1,8,a,a
17,5,1,9,period,period
17,5,1,10,of,of
17,5,1,11,youth,youth
17,5,1,12,or,or
17,5,1,13,shall,shall
17,5,1,14,we,we
17,5,1,15,say,say
17,5,1,16,maturity,maturity
17,5,1,17,before,before
17,5,1,18,which,which
17,5,1,19,they,they
17,5,1,20,should,should
17,5,1,21,not,not
17,5,1,22,be,be
17,5,1,23,made,made
17,5,1,24,subject,subject
17,5,1,25,to,to
17,5,1,26,laws,laws
17,5,2,0,,
17,5,2,1,but,but
17,5,2,2,the,the
17,5,2,3,maturity,maturity
17,5,2,4,of,of
17,5,2,5,a,a
17,5,2,6,people,people
17,5,2,7,is,is
17,5,2,8,not,not
17,5,2,9,always,always
17,5,2,10,easily,easily
17,5,2,11,recognisable,recognisable
17,5,2,12,and,and
17,5,2,13,if,if
17,5,2,14,it,it
17,5,2,15,is,is
17,5,2,16,anticipated,anticipated
17,5,2,17,the,the
17,5,2,18,work,work
17,5,2,19,is,is
17,5,2,20,spoilt,spoilt
17,5,3,0,,
17,5,3,1,One,one
17,5,3,2,people,people
17,5,3,3,is,is
17,5,3,4,amenable,amenable
17,5,3,5,to,to
17,5,3,6,discipline,discipline
17,5,3,7,from,from
17,5,3,8,the,the
17,5,3,9,beginning,beginning
17,5,4,0,,
17,5,4,1,another,another
17,5,4,2,not,not
17,5,4,3,after,after
17,5,4,4,ten,ten
17,5,4,5,centuries,centuries
17,5,5,0,,
17,5,5,1,Russia,russia
17,5,5,2,will,will
17,5,5,3,never,never
17,5,5,4,be,be
17,5,5,5,really,really
17,5,5,6,civilised,civilised
17,5,5,7,because,because
17,5,5,8,it,it
17,5,5,9,was,was
17,5,5,10,civilised,civilised
17,5,5,11,too,too
17,5,5,12,soon,soon
17,5,6,0,,
17,5,6,1,Peter,peter
17,5,6,2,had,had
17,5,6,3,a,a
17,5,6,4,genius,genius
17,5,6,5,for,for
17,5,6,6,imitation,imitation
17,5,7,0,,
17,5,7,1,but,but
17,5,7,2,he,he
17,5,7,3,lacked,lacked
17,5,7,4,true,true
17,5,7,5,genius,genius
17,5,7,6,which,which
17,5,7,7,is,is
17,5,7,8,creative,creative
17,5,7,9,and,and
17,5,7,10,makes,makes
17,5,7,11,all,all
17,5,7,12,from,from
17,5,7,13,nothing,nothing
17,5,8,0,,
17,5,8,1,He,he
17,5,8,2,did,did
17,5,8,3,some,some
17,5,8,4,good,good
17,5,8,5,things,things
17,5,8,6,but,but
17,5,8,7,most,most
17,5,8,8,of,of
17,5,8,9,what,what
17,5,8,10,he,he
17,5,8,11,did,did
17,5,8,12,was,was
17,5,8,13,out,out
17,5,8,14,of,of
17,5,8,15,place,place
17,5,9,0,,
17,5,9,1,He,he
17,5,9,2,saw,saw
17,5,9,3,that,that
17,5,9,4,his,his
17,5,9,5,people,people
17,5,9,6,was,was
17,5,9,7,barbarous,barbarous
17,5,9,8,but,but
17,5,9,9,did,did
17,5,9,10,not,not
17,5,9,11,see,see
17,5,9,12,that,that
17,5,9,13,it,it
17,5,9,14,was,was
17,5,9,15,not,not
17,5,9,16,ripe,ripe
17,5,9,17,for,for
17,5,9,18,civilisation,civilisation
17,5,10,0,,
17,5,10,1,he,he
17,5,10,2,wanted,wanted
17,5,10,3,to,to
17,5,10,4,civilise,civilise
17,5,10,5,it,it
17,5,10,6,when,when
17,5,10,7,it,it
17,5,10,8,needed,needed
17,5,10,9,only,only
17,5,10,10,hardening,hardening
17,5,11,0,,
17,5,11,1,His,his
17,5,11,2,first,first
17,5,11,3,wish,wish
17,5,11,4,was,was
17,5,11,5,to,to
17,5,11,6,make,make
17,5,11,7,Germans,germans
17,5,11,8,or,or
17,5,11,9,Englishmen,englishmen
17,5,11,10,when,when
17,5,11,11,he,he
17,5,11,12,ought,ought
17,5,11,13,to,to
17,5,11,14,have,have
17,5,11,15,been,been
17,5,11,16,making,making
17,5,11,17,Russians,russians
17,5,12,0,,
17,5,12,1,and,and
17,5,12,2,he,he
17,5,12,3,prevented,prevented
17,5,12,4,his,his
17,5,12,5,subjects,subjects
17,5,12,6,from,from
17,5,12,7,ever,ever
17,5,12,8,becoming,becoming
17,5,12,9,what,what
17,5,12,10,they,they
17,5,12,11,might,might
17,5,12,12,have,have
17,5,12,13,been,been
17,5,12,14,by,by
17,5,12,15,persuading,persuading
17,5,12,16,them,them
17,5,12,17,that,that
17,5,12,18,they,they
17,5,12,19,were,were
17,5,12,20,what,what
17,5,12,21,they,they
17,5,12,22,are,are
17,5,12,23,not,not
17,5,13,0,,
17,5,13,1,In,in
17,5,13,2,this,this
17,5,13,3,fashion,fashion
17,5,13,4,too,too
17,5,13,5,a,a
17,5,13,6,French,french
17,5,13,7,teacher,teacher
17,5,13,8,turns,turns
17,5,13,9,out,out
17,5,13,10,his,his
17,5,13,11,pupil,pupil
17,5,13,12,to,to
17,5,13,13,be,be
17,5,13,14,an,an
17,5,13,15,infant,infant
17,5,13,16,prodigy,prodigy
17,5,13,17,and,and
17,5,13,18,for,for
17,5,13,19,the,the
17,5,13,20,rest,rest
17,5,13,21,of,of
17,5,13,22,his,his
17,5,13,23,life,life
17,5,13,24,to,to
17,5,13,25,be,be
17,5,13,26,nothing,nothing
17,5,13,27,whatsoever,whatsoever
17,5,14,0,,
17,5,14,1,The,the
17,5,14,2,empire,empire
17,5,14,3,of,of
17,5,14,4,Russia,russia
17,5,14,5,will,will
17,5,14,6,aspire,aspire
17,5,14,7,to,to
17,5,14,8,conquer,conquer
17,5,14,9,Europe,europe
17,5,14,10,and,and
17,5,14,11,will,will
17,5,14,12,itself,itself
17,5,14,13,be,be
17,5,14,14,conquered,conquered
17,5,15,0,,
17,5,15,1,The,the
17,5,15,2,Tartars,tartars
17,5,15,3,its,its
17,5,15,4,subjects,subjects
17,5,15,5,or,or
17,5,15,6,neighbours,neighbours
17,5,15,7,will,will
17,5,15,8,become,become
17,5,15,9,its,its
17,5,15,10,masters,masters
17,5,15,11,and,and
17,5,15,12,ours,ours
17,5,15,13,by,by
17,5,15,14,a,a
17,5,15,15,revolution,revolution
17,5,15,16,which,which
17,5,15,17,I,i
17,5,15,18,regard,regard
17,5,15,19,as,as
17,5,15,20,inevitable,inevitable
17,5,16,0,,
17,5,16,1,Indeed,indeed
17,5,16,2,all,all
17,5,16,3,the,the
17,5,16,4,kings,kings
17,5,16,5,of,of
17,5,16,6,Europe,europe
17,5,16,7,are,are
17,5,16,8,working,working
17,5,16,9,in,in
17,5,16,10,concert,concert
17,5,16,11,to,to
17,5,16,12,hasten,hasten
17,5,16,13,its,its
17,5,16,14,coming,coming
17,5,17,0,,
18,0,0,0,THE,the
18,0,0,1,PEOPLE,people
18,0,0,2,(continued),(continued)
18,1,0,0,As,as
18,1,0,1,nature,nature
18,1,0,2,has,has
18,1,0,3,set,set
18,1,0,4,bounds,bounds
18,1,0,5,to,to
18,1,0,6,the,the
18,1,0,7,stature,stature
18,1,0,8,of,of
18,1,0,9,a,a
18,1,0,10,well,well
18,1,0,11,made,made
18,1,0,12,man,man
18,1,0,13,and,and
18,1,0,14,outside,outside
18,1,0,15,those,those
18,1,0,16,limits,limits
18,1,0,17,makes,makes
18,1,0,18,nothing,nothing
18,1,0,19,but,but
18,1,0,20,giants,giants
18,1,0,21,or,or
18,1,0,22,dwarfs,dwarfs
18,1,0,23,similarly,similarly
18,1,0,24,for,for
18,1,0,25,the,the
18,1,0,26,constitution,constitution
18,1,0,27,of,of
18,1,0,28,a,a
18,1,0,29,State,state
18,1,0,30,to,to
18,1,0,31,be,be
18,1,0,32,at,at
18,1,0,33,its,its
18,1,0,34,best,best
18,1,0,35,it,it
18,1,0,36,is,is
18,1,0,37,possible,possible
18,1,0,38,to,to
18,1,0,39,fix,fix
18,1,0,40,limits,limits
18,1,0,41,that,that
18,1,0,42,will,will
18,1,0,43,make,make
18,1,0,44,it,it
18,1,0,45,neither,neither
18,1,0,46,too,too
18,1,0,47,large,large
18,1,0,48,for,for
18,1,0,49,good,good
18,1,0,50,government,government
18,1,0,51,nor,nor
18,1,0,52,too,too
18,1,0,53,small,small
18,1,0,54,for,for
18,1,0,55,self,self
18,1,0,56,maintenance,maintenance
18,1,1,0,,
18,1,1,1,In,in
18,1,1,2,every,every
18,1,1,3,body,body
18,1,1,4,politic,politic
18,1,1,5,there,there
18,1,1,6,is,is
18,1,1,7,a,a
18,1,1,8,maximum,maximum
18,1,1,9,strength,strength
18,1,1,10,which,which
18,1,1,11,it,it
18,1,1,12,cannot,cannot
18,1,1,13,exceed,exceed
18,1,1,14,and,and
18,1,1,15,which,which
18,1,1,16,it,it
18,1,1,17,only,only
18,1,1,18,loses,loses
18,1,1,19,by,by
18,1,1,20,increasing,increasing
18,1,1,21,in,in
18,1,1,22,size,size
18,1,2,0,,
18,1,2,1,Every,every
18,1,2,2,extension,extension
18,1,2,3,of,of
18,1,2,4,the,the
18,1,2,5,social,social
18,1,2,6,tie,tie
18,1,2,7,means,means
18,1,2,8,its,its
18,1,2,9,relaxation,relaxation
18,1,3,0,,
18,1,3,1,and,and
18,1,3,2,generally,generally
18,1,3,3,speaking,speaking
18,1,3,4,a,a
18,1,3,5,small,small
18,1,3,6,State,state
18,1,3,7,is,is
18,1,3,8,stronger,stronger
18,1,3,9,in,in
18,1,3,10,proportion,proportion
18,1,3,11,than,than
18,1,3,12,a,a
18,1,3,13,great,great
18,1,3,14,one,one
18,1,4,0,,
18,2,0,0,A,a
18,2,0,1,thousand,thousand
18,2,0,2,arguments,arguments
18,2,0,3,could,could
18,2,0,4,be,be
18,2,0,5,advanced,advanced
18,2,0,6,in,in
18,2,0,7,favour,favour
18,2,0,8,of,of
18,2,0,9,this,this
18,2,0,10,principle,principle
18,2,1,0,,
18,2,1,1,First,first
18,2,1,2,long,long
18,2,1,3,distances,distances
18,2,1,4,make,make
18,2,1,5,administration,administration
18,2,1,6,more,more
18,2,1,7,difficult,difficult
18,2,1,8,just,just
18,2,1,9,as,as
18,2,1,10,a,a
18,2,1,11,weight,weight
18,2,1,12,becomes,becomes
18,2,1,13,heavier,heavier
18,2,1,14,at,at
18,2,1,15,the,the
18,2,1,16,end,end
18,2,1,17,of,of
18,2,1,18,a,a
18,2,1,19,longer,longer
18,2,1,20,lever,lever
18,2,2,0,,
18,2,2,1,Administration,administration
18,2,2,2,therefore,therefore
18,2,2,3,becomes,becomes
18,2,2,4,more,more
18,2,2,5,and,and
18,2,2,6,more,more
18,2,2,7,burdensome,burdensome
18,2,2,8,as,as
18,2,2,9,the,the
18,2,2,10,distance,distance
18,2,2,11,grows,grows
18,2,2,12,greater,greater
18,2,3,0,,
18,2,3,1,for,for
18,2,3,2,in,in
18,2,3,3,the,the
18,2,3,4,first,first
18,2,3,5,place,place
18,2,3,6,each,each
18,2,3,7,city,city
18,2,3,8,has,has
18,2,3,9,its,its
18,2,3,10,own,own
18,2,3,11,which,which
18,2,3,12,is,is
18,2,3,13,paid,paid
18,2,3,14,for,for
18,2,3,15,by,by
18,2,3,16,the,the
18,2,3,17,people,people
18,2,4,0,,
18,2,4,1,each,each
18,2,4,2,district,district
18,2,4,3,its,its
18,2,4,4,own,own
18,2,4,5,still,still
18,2,4,6,paid,paid
18,2,4,7,for,for
18,2,4,8,by,by
18,2,4,9,the,the
18,2,4,10,people,people
18,2,5,0,,
18,2,5,1,then,then
18,2,5,2,comes,comes
18,2,5,3,each,each
18,2,5,4,province,province
18,2,5,5,and,and
18,2,5,6,then,then
18,2,5,7,the,the
18,2,5,8,great,great
18,2,5,9,governments,governments
18,2,5,10,satrapies,satrapies
18,2,5,11,and,and
18,2,5,12,vice,vice
18,2,5,13,royalties,royalties
18,2,5,14,always,always
18,2,5,15,costing,costing
18,2,5,16,more,more
18,2,5,17,the,the
18,2,5,18,higher,higher
